gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,0,0,0,-1.1188008067964355,1,0,-1.4755500130266026,-0.9680554858387491,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
1,1,1,0,-0.10115743583158582,1,0,0.415959066530222,0.022019831413767885,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0.46872285190873,0,1,-0.3804658090726515,0.032557218382309086,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1
1,0,0,0,-0.5896262538947137,1,0,1.2123839421330955,-0.22253535781445916,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
0,1,0,0,-1.2409180113122174,1,1,-0.679125137423729,-0.9711288903712403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0.8757802002946699,0,0,-0.679125137423729,0.029922871640173786,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
0,0,0,0,-1.2816237461508113,1,0,0.9800933534155908,-0.9689336014194608,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1,0,1,1,1.5270719577121736,1,0,-1.4755500130266026,-0.370058775374036,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
0,1,0,0,-0.9152721326034655,1,1,0.6482496552477268,-0.6304200450550748,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1,0,1,1,-0.1418631706701798,1,0,0.9800933534155908,0.15285905293982113,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,1,0,0,-0.9559778674420595,1,1,1.1791995723163091,-0.607149982166213,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1,0,0,1,1.1200146093262338,1,1,0.6482496552477268,1.1780589934208088,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
0,0,0,0,-0.22327464034736777,1,1,0.8141715043316587,0.036069680705156155,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
1,0,1,1,0.387311382231542,1,0,-1.508734382843389,-0.629541929474363,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
1,0,1,1,1.2828375486806096,1,1,0.8805402439652316,1.606579396808151,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,1,1,1.3235432835192036,1,0,-1.342812533759457,-0.25722092325257395,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
0,0,0,0,-1.2409180113122174,1,1,0.18366847781271725,-0.9562009254991403,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1.4456604880349857,0,0,-0.679125137423729,0.34428824953498627,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
0,1,1,0,1.5270719577121736,1,1,1.6105963799345322,2.496549537859526,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
1,1,0,0,0.7943687306174818,1,1,0.25003721744629004,0.6709472455597635,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1.4456604880349857,1,0,0.18366847781271725,1.1231767696263233,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0
0,0,1,0,1.5270719577121736,1,0,-1.508734382843389,-0.4381127328791979,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,0,0,0,1.4049547531963917,1,0,-0.14817522035514671,0.6889486149643548,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
1,0,1,1,-0.1825689055087738,1,0,0.6814340250645132,-0.005201751588296883,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,0,0,0,-0.3453918448631497,1,1,0.6482496552477268,-0.11101467906406477,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,-1.2409180113122174,1,1,0.5155121759805812,-0.9250278223838725,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,1,1,1.4456604880349857,1,1,0.44914343634700843,1.3312901622550122,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0
1,0,1,0,1.0386031396490458,1,1,0.7146183948812996,1.1367875611273557,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
0,0,1,0,-0.30468611002455576,1,1,1.3119370515834547,0.11641725634028281,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
1,0,0,0,-0.9152721326034655,0,0,-0.9777844657748066,-0.8394115532644753,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,1,1,0.9571916699718578,1,1,1.1460152024995227,1.45203105460288,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0
1,0,1,0,-0.06045170099299184,1,1,0.8473558741484452,0.2757952342394685,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0,0,1,1.2421318138420157,1,0,-1.508734382843389,-0.4767498184305156,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
1,0,0,0,-0.4268033145403377,1,1,-0.31409706943907867,-0.4864090898183451,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
0,0,1,1,-1.0373893371192475,1,0,-1.4755500130266026,-0.9513712898052256,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,1,0,0,0.30589991255435406,0,1,-0.31409706943907867,-0.08423215385235588,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,0,0,0.8757802002946699,1,1,0.48232780616379484,0.8812559271402316,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.428017117070136,1,1,-1.3096281639426706,-0.48860437877012447,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
0,0,1,0,-1.2002122764736234,1,1,0.8805402439652316,-0.9039530484467901,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
0,1,0,0,-0.7524491932490895,1,0,0.44914343634700843,-0.5522677583717276,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,1,-1.2816237461508113,1,0,-1.508734382843389,-1.0018629356961521,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
1,1,1,1,1.4456604880349857,1,1,0.6482496552477268,1.4849603888795713,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,1,1,1.2014260790034217,1,0,-1.4755500130266026,-0.4407470796213332,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
1,0,0,0,1.2421318138420157,1,0,0.8473558741484452,1.5473065951101068,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
1,0,1,1,-0.1418631706701798,1,0,0.5155121759805812,-0.039448259236055785,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
0,0,1,1,-0.1418631706701798,1,1,0.747802764698086,0.1405654348098564,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,0,0,0,-0.38609757970174374,0,1,-0.679125137423729,-0.572903474518454,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,0,1,-1.2409180113122174,1,0,0.5155121759805812,-0.9276621691260079,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,-0.9966836022806536,1,1,0.5155121759805812,-0.7362329725308427,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,1,0,0.14307697319997809,1,0,0.5155121759805812,0.2793076965623155,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,1,1,1,1.3642490183577978,1,1,1.3119370515834547,2.0153421996294782,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0
0,0,1,1,-0.6710377235719016,1,1,0.8141715043316587,-0.3823523935040007,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
1,0,0,1,-1.3223294809894055,1,1,-0.1149908505383603,-0.39684130058574485,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1,1,1,1,1.3235432835192036,1,1,0.6814340250645132,1.4871556778313506,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0,0,0.6722515261016999,1,0,1.2787526817666683,1.2579675112655795,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0
0,0,1,0,-0.9559778674420595,1,0,0.8805402439652316,-0.6304200450550748,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,-0.1418631706701798,1,1,0.6814340250645132,0.061095974755441505,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
0,1,1,0,-1.2816237461508113,1,1,0.3827746967134356,-0.9768366416458668,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,-0.38609757970174374,1,1,0.9800933534155908,-0.0034455204268733493,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,1,0,1.6084834273893616,1,1,0.6482496552477268,1.6469727135208923,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,0,0,1.3235432835192036,1,1,-1.508734382843389,-0.475432645059448,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
1,0,1,1,-0.9559778674420595,1,1,1.245568311949882,-0.6163701957636866,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
0,1,1,0,-0.22327464034736777,1,1,1.3119370515834547,0.24857365123740371,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
1,1,0,0,1.5677776925507676,0,1,-0.2809126996222923,0.7394402608552814,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0
0,0,1,1,-0.3453918448631497,1,1,-1.508734382843389,-0.7933104852771076,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
1,1,1,0,1.2828375486806096,1,0,-1.3096281639426706,-0.24624447849367687,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
1,0,0,0,1.6084834273893616,0,1,-0.1149908505383603,0.9172586659494141,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0
1,0,1,1,1.0386031396490458,1,0,0.581880915614154,1.109565978125291,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,0,1,0,-0.6303319887333076,0,0,-0.3472814392558651,-0.6001250575205188,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0
1,0,0,0,-1.1188008067964355,1,1,0.5155121759805812,-0.8354600331512724,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,1,1,1.1607203441648277,1,1,0.11729973817914446,0.8153972585868491,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
0,1,1,0,1.4863662228735797,1,0,0.747802764698086,1.64828988689196,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
1,0,0,0,0.7129572609402939,1,0,1.6437807497513186,1.5323786302380067,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0
0,0,1,1,0.5094285867473239,1,1,-1.342812533759457,-0.4960683612061745,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
0,0,1,1,-0.9152721326034655,1,1,-1.508734382843389,-0.9241497068031608,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
1,0,1,0,-0.1418631706701798,1,1,0.6482496552477268,0.07295053509505035,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,1,0,1.3642490183577978,1,1,1.3451214214002412,2.052223054019372,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0
0,0,1,0,-0.8338606629262776,1,1,-1.4755500130266026,-0.8942937770589607,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0
0,0,0,0,1.0386031396490458,1,0,-1.342812533759457,-0.3854257980364919,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
1,0,0,0,-0.9966836022806536,1,1,0.050930998545571676,-0.7704794801786016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,1,1,0.8757802002946699,1,1,-1.342812533759457,-0.4701639515751774,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,0,1,0,0.387311382231542,1,0,0.6482496552477268,0.5576703356479455,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0
1,0,0,1,0.22448844287716607,1,1,1.1460152024995227,0.6481162404612576,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
1,0,0,0,-0.8338606629262776,1,1,0.6482496552477268,-0.5452428337260334,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0,-0.7524491932490895,1,1,0.5155121759805812,-0.5219727708371716,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0,1,1,1.4456604880349857,1,0,0.7809871345148723,1.6948300126696836,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
0,0,0,0,-0.9559778674420595,1,1,0.3827746967134356,-0.7191097187069633,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,1,-1.0780950719578415,1,1,0.6150652854309404,-0.8007744677131575,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1,0,1,0,1.4049547531963917,1,1,0.8473558741484452,1.6487289446823157,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
0,1,1,0,0.7943687306174818,1,1,1.3783057912170276,1.4577388058775065,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0
1,0,1,0,0.30589991255435406,1,1,0.5155121759805812,0.3807300461345246,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,-1.2816237461508113,1,1,0.15048410799593087,-0.979910046178358,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,-0.9152721326034655,1,1,1.013277723232377,-0.6304200450550748,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0,0,1,0,0.387311382231542,1,0,-1.3096281639426706,-0.5237290019985952,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0
1,1,0,0,-0.5082147842175256,1,0,0.21685284762950366,-0.4003537629085919,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,0.5501343215859179,1,0,-1.508734382843389,-0.6119796178601277,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0
1,0,0,0,-1.0373893371192475,1,0,1.0464620930491635,-0.7296471056755044,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,1,1,1.5270719577121736,1,0,-1.3096281639426706,-0.2242915889758827,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
0,1,0,0,1.3642490183577978,1,1,1.245568311949882,1.830937927680007,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
1,0,1,1,-0.6710377235719016,1,1,0.8473558741484452,-0.3770837000197301,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,0,1,1,-0.4268033145403377,1,0,-1.3096281639426706,-0.7665279600653987,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
0,1,0,0,-1.2816237461508113,1,1,0.15048410799593087,-0.979910046178358,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,1,0,-1.2002122764736234,0,1,-1.1437063148587385,-0.9742022949037314,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0,0,-0.8745663977648716,1,1,-0.31409706943907867,-0.7555515153065016,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,-1.2409180113122174,1,1,-1.4755500130266026,-0.9926427220986785,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,0,0,-0.6303319887333076,1,0,0.9469089835988044,-0.29673612438460345,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,0,0,-1.2816237461508113,1,1,0.18366847781271725,-0.9794709883880021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,-1.2816237461508113,1,0,-1.4755500130266026,-1.0014238779057962,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,0,1,-1.2816237461508113,1,0,-0.679125137423729,-0.990886490937255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1.2828375486806096,1,0,-1.342812533759457,-0.28927214194855344,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,1,0,0,-1.2409180113122174,1,1,0.44914343634700843,-0.9447854229498873,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,1,1,0,-1.2816237461508113,1,1,0.5155121759805812,-0.9750804104844433,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,1,1.6084834273893616,0,1,-0.3804658090726515,0.7249513537735371,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0
1,0,1,0,1.6084834273893616,1,1,1.7101494893848914,2.7630576166055474,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
1,0,1,1,1.4049547531963917,1,0,0.08411536836235807,1.0213153622637585,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1
1,1,1,0,1.6084834273893616,1,1,0.28322158726307645,1.3295339310935885,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0
0,1,1,0,1.3235432835192036,1,1,1.4446745308506004,2.099202237587452,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
0,0,0,1,1.6084834273893616,1,1,-1.508734382843389,-0.3222014762252447,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,0,0,-0.5082147842175256,1,1,0.8141715043316587,-0.18872790795705613,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,1,1,0,-1.2409180113122174,1,1,0.7146183948812996,-0.9417120184173962,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,1,0,1.5270719577121736,1,1,1.1460152024995227,2.03861226251834,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0
1,0,1,1,1.4456604880349857,0,0,-0.679125137423729,0.29950435491868616,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1,1,1,0,0.6722515261016999,1,1,0.7809871345148723,0.815836316377205,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,1.4456604880349857,0,1,-0.3472814392558651,0.6555802228973076,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
1,0,0,0,-0.10115743583158582,1,0,-1.508734382843389,-0.7357939147404868,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,0,0,0,0.06166550352279012,1,0,-0.015437741088001118,-0.10881939011228536,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
0,0,1,1,1.0386031396490458,1,0,1.1460152024995227,1.5565268087075803,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0
1,0,0,1,-0.8338606629262776,1,0,-1.4423656432098162,-0.9070264529792813,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
1,0,0,0,-0.5489205190561197,1,1,-0.31409706943907867,-0.55095058500066,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0,0,0,0,-0.3453918448631497,1,1,0.8141715043316587,-0.018373485298973383,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1,0,1,0,-0.4268033145403377,1,1,0.9800933534155908,-0.16984842297175315,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
1,1,1,0,1.0793088744876398,1,1,0.9469089835988044,1.43710308973078,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,0,0,0,-0.4268033145403377,1,0,-1.3096281639426706,-0.7616983243714839,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
1,0,1,0,0.9571916699718578,0,1,-0.3472814392558651,0.288966967950145,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0
0,1,0,0,-0.019745966154397852,1,0,0.8473558741484452,0.2617453849480802,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,0,0,-1.2816237461508113,1,0,-1.508734382843389,-1.0018629356961521,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
1,0,1,1,1.6084834273893616,1,1,1.3783057912170276,2.4355205050000586,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0
1,0,1,0,1.5270719577121736,1,0,0.3827746967134356,1.3009951747204562,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0
0,0,0,0,-0.5896262538947137,1,1,1.1460152024995227,-0.23043839804086505,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
1,0,1,0,1.5270719577121736,1,0,0.48232780616379484,1.4204188936972564,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
1,0,1,1,1.3642490183577978,1,1,0.34959032689664926,1.1907916693411293,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
0,0,1,1,0.7536629957788878,0,0,-1.0109688355915931,-0.22780405129872974,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,0,1,1,-1.0780950719578415,1,0,-1.508734382843389,-0.949615058643802,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
1,1,0,0,-1.2409180113122174,1,1,0.9469089835988044,-0.9241497068031608,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,0,0,1.4049547531963917,1,0,-0.48001891852301065,0.42112336284726587,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,0,0,0,-1.2002122764736234,1,0,-0.31409706943907867,-0.9377604983041932,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,1.5677776925507676,1,1,-1.508734382843389,-0.41528172778069194,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
1,0,0,0,-0.6303319887333076,1,0,-0.2809126996222923,-0.5948563640362482,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,0,0,0,0.5094285867473239,1,1,1.1791995723163091,1.0709288925739733,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
0,0,1,1,-0.9966836022806536,1,1,-1.508734382843389,-0.9465416541113109,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,0,1,0,1.5677776925507676,1,0,0.6814340250645132,1.7220515956717484,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
0,0,1,0,1.4456604880349857,1,0,0.7146183948812996,1.5196459543176861,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
0,0,0,0,-1.2409180113122174,1,1,0.5155121759805812,-0.9469807119016667,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0,0.18378270803857208,1,0,-1.508734382843389,-0.6532510501535808,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
1,0,1,0,-0.06045170099299184,1,0,0.7809871345148723,0.16778701781192115,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1,1,0,0,1.2828375486806096,1,1,1.2787526817666683,1.86474537753741,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,0.7943687306174818,1,1,0.5155121759805812,0.8483265928635404,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
1,1,0,0,0.8757802002946699,1,0,0.01774662872878528,0.5392299084529985,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
0,1,1,0,0.387311382231542,1,1,0.31640595707986285,0.4075125713462335,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,-0.22327464034736777,1,1,-1.508734382843389,-0.7779434626146516,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
0,1,0,0,-1.1188008067964355,1,0,0.5155121759805812,-0.8459974201198135,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,1.5677776925507676,1,0,0.6482496552477268,1.6048231656467273,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
1,0,0,0,-1.0373893371192475,1,1,0.8141715043316587,-0.7331595679983515,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
0,0,0,0,-1.1595065416350294,0,1,-1.176890684675525,-0.9619086767737668,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,-0.9559778674420595,1,0,-0.1813595901719331,-0.7722357113400251,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,1,1,1.6084834273893616,1,1,1.4446745308506004,2.381955454576641,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
